
   INFO  Server running on [http://127.0.0.1:8001].  

  Press Ctrl+C to stop the server
  2026-04-05 17:50:24 /api/detections/latest ............................................................. ~ 506.64ms
  2026-04-05 17:50:25 /api/detections/report ................................................................... ~ 1s
  2026-04-05 17:50:24 /frames/cam_1.jpg?t=1775389824484 ........................................................ ~ 1s
  2026-04-05 17:50:26 /api/detections/latest ................................................................... ~ 1s
  2026-04-05 17:50:25 /frames/cam_1.jpg?t=1775389825495 ........................................................ ~ 2s
  2026-04-05 17:50:27 /api/detections/latest ............................................................. ~ 505.98ms
  2026-04-05 17:50:27 /frames/cam_1.jpg?t=1775389826600 .................................................. ~ 515.70ms
  2026-04-05 17:50:28 /frames/cam_1.jpg?t=1775389827489 .................................................... ~ 3.11ms
  2026-04-05 17:50:28 /api/detections/latest ............................................................. ~ 541.96ms
  2026-04-05 17:50:28 /frames/cam_1.jpg?t=1775389828486 .................................................. ~ 551.04ms
  2026-04-05 17:50:29 /frames/cam_1.jpg?t=1775389829495 .................................................... ~ 1.62ms
  2026-04-05 17:50:30 /api/detections/report ............................................................. ~ 529.05ms
  2026-04-05 17:50:31 /frames/cam_1.jpg?t=1775389830494 .................................................... ~ 0.70ms
  2026-04-05 17:50:31 /api/detections/latest ............................................................. ~ 516.79ms
  2026-04-05 17:50:31 /frames/cam_1.jpg?t=1775389831562 .................................................. ~ 523.65ms
  2026-04-05 17:50:32 /frames/cam_1.jpg?t=1775389832487 .................................................... ~ 0.55ms
  2026-04-05 17:50:32 /frames/cam_1.jpg?t=1775389832488 .................................................... ~ 0.62ms
  2026-04-05 17:50:32 /api/detections/latest ............................................................. ~ 514.46ms
  2026-04-05 17:50:33 /api/detections/report ............................................................. ~ 510.86ms
  2026-04-05 17:50:33 /frames/cam_1.jpg?t=1775389833497 .................................................... ~ 0.31ms
  2026-04-05 17:50:34 /api/detections/latest ................................................................... ~ 1s
  2026-04-05 17:50:35 /frames/cam_1.jpg?t=1775389834489 .................................................... ~ 0.36ms
  2026-04-05 17:50:35 /api/detections/report ............................................................. ~ 513.22ms
  2026-04-05 17:50:36 /frames/cam_1.jpg?t=1775389835669 .................................................... ~ 0.41ms
  2026-04-05 17:50:36 /frames/cam_1.jpg?t=1775389836492 .................................................... ~ 2.27ms
  2026-04-05 17:50:37 /api/detections/latest ................................................................... ~ 1s
  2026-04-05 17:50:38 /frames/cam_1.jpg?t=1775389837492 .................................................... ~ 0.44ms
  2026-04-05 17:50:38 /frames/cam_1.jpg?t=1775389838573 .................................................... ~ 0.33ms
  2026-04-05 17:50:39 /frames/cam_1.jpg?t=1775389839599 .................................................... ~ 0.76ms
  2026-04-05 17:51:32 /frames/cam_1.jpg?t=1775389892493 .................................................... ~ 0.54ms
  2026-04-05 17:51:32 /api/detections/latest ............................................................. ~ 511.45ms
  2026-04-05 17:51:32 /api/detections/report ................................................................... ~ 1s
  2026-04-05 17:51:34 /api/detections/latest ............................................................. ~ 577.72ms
  2026-04-05 17:51:34 /api/detections/report ................................................................... ~ 2s
  2026-04-05 17:51:33 /frames/cam_1.jpg?t=1775389892495 ........................................................ ~ 3s
  2026-04-05 17:51:45 /frames/cam_1.jpg?t=1775389905688 .................................................. ~ 627.34ms
  2026-04-05 17:51:45 /api/detections/latest ................................................................... ~ 2s
  2026-04-05 17:51:50 /api/detections/report ................................................................... ~ 1s
  2026-04-05 17:51:50 /frames/cam_1.jpg?t=1775389906480 ........................................................ ~ 1s
  2026-04-05 17:51:52 /frames/cam_1.jpg?t=1775389907473 ................................................... ~ 48.77ms
  2026-04-05 17:51:52 /api/detections/latest ................................................................... ~ 1s
  2026-04-05 17:51:52 /frames/cam_1.jpg?t=1775389908484 ........................................................ ~ 1s
  2026-04-05 17:51:52 /frames/cam_1.jpg?t=1775389909502 ........................................................ ~ 1s
  2026-04-05 17:51:53 /api/detections/report ................................................................... ~ 1s
  2026-04-05 17:51:52 /frames/cam_1.jpg?t=1775389911255 ........................................................ ~ 2s
  2026-04-05 17:51:53 /frames/cam_1.jpg?t=1775389911487 ........................................................ ~ 1s
  2026-04-05 17:51:54 /api/detections/latest ............................................................. ~ 530.00ms
  2026-04-05 17:51:53 /frames/cam_1.jpg?t=1775389912513 ........................................................ ~ 1s
  2026-04-05 17:51:55 /api/detections/report ................................................................... ~ 2s
  2026-04-05 17:51:54 /frames/cam_1.jpg?t=1775389913943 ........................................................ ~ 3s
  2026-04-05 17:51:55 /frames/cam_1.jpg?t=1775389914519 ........................................................ ~ 2s
  2026-04-05 17:51:57 /api/detections/latest ................................................................... ~ 1s
  2026-04-05 17:51:55 /frames/cam_1.jpg?t=1775389915481 ........................................................ ~ 3s
  2026-04-05 17:51:57 /frames/cam_1.jpg?t=1775389916646 ........................................................ ~ 1s
  2026-04-05 17:51:59 /frames/cam_1.jpg?t=1775389918392 ................................................... ~ 52.77ms
  2026-04-05 17:51:59 /api/detections/latest ............................................................. ~ 546.77ms
  2026-04-05 17:51:59 /frames/cam_1.jpg?t=1775389918865 .................................................. ~ 562.85ms
  2026-04-05 17:51:59 /frames/cam_1.jpg?t=1775389919495 .................................................. ~ 568.37ms
  2026-04-05 17:52:00 /api/detections/report ................................................................... ~ 1s
  2026-04-05 17:52:00 /frames/cam_1.jpg?t=1775389920493 ........................................................ ~ 1s
  2026-04-05 17:52:01 /api/detections/latest ................................................................... ~ 1s
  2026-04-05 17:52:01 /frames/cam_1.jpg?t=1775389921506 ........................................................ ~ 1s
  2026-04-05 17:52:02 /frames/cam_1.jpg?t=1775389922589 .................................................... ~ 4.81ms
  2026-04-05 17:52:02 /api/detections/latest ............................................................. ~ 508.67ms
  2026-04-05 17:52:03 /frames/cam_1.jpg?t=1775389923493 .................................................... ~ 0.41ms
  2026-04-05 17:52:04 /api/detections/latest ............................................................. ~ 522.22ms
  2026-04-05 17:52:05 /frames/cam_1.jpg?t=1775389924481 .................................................... ~ 0.59ms
  2026-04-05 17:52:05 /api/detections/report ................................................................... ~ 1s
  2026-04-05 17:52:06 /frames/cam_1.jpg?t=1775389925496 .................................................... ~ 0.25ms
  2026-04-05 17:52:06 /frames/cam_1.jpg?t=1775389926569 .................................................... ~ 0.53ms
  2026-04-05 17:52:07 /api/detections/latest ............................................................. ~ 516.22ms
  2026-04-05 17:52:08 /frames/cam_1.jpg?t=1775389927522 .................................................... ~ 1.62ms
  2026-04-05 17:52:08 /frames/cam_1.jpg?t=1775389928489 .................................................... ~ 1.22ms
  2026-04-05 17:52:09 /frames/cam_1.jpg?t=1775389929493 .................................................... ~ 0.77ms
  2026-04-05 17:52:10 /api/detections/report ................................................................... ~ 1s
  2026-04-05 17:52:11 /api/detections/latest ................................................................... ~ 1s
  2026-04-05 17:52:11 /frames/cam_1.jpg?t=1775389930496 ........................................................ ~ 1s
  2026-04-05 17:52:12 /frames/cam_1.jpg?t=1775389931542 .................................................... ~ 7.77ms
  2026-04-05 17:52:12 /frames/cam_1.jpg?t=1775389932494 ................................................... ~ 14.00ms
  2026-04-05 17:52:13 /api/detections/latest ................................................................... ~ 1s
  2026-04-05 17:52:14 /frames/cam_1.jpg?t=1775389933497 .................................................... ~ 0.38ms
  2026-04-05 17:52:14 /frames/cam_1.jpg?t=1775389934498 .................................................... ~ 0.38ms
  2026-04-05 17:52:15 /api/detections/report ............................................................. ~ 507.91ms
  2026-04-05 17:52:15 /frames/cam_1.jpg?t=1775389935493 .................................................. ~ 513.60ms
  2026-04-05 17:52:16 /api/detections/latest ................................................................... ~ 1s
  2026-04-05 17:52:16 /frames/cam_1.jpg?t=1775389936497 ........................................................ ~ 1s
  2026-04-05 17:52:17 /frames/cam_1.jpg?t=1775389937527 .................................................... ~ 0.48ms
  2026-04-05 17:52:18 /frames/cam_1.jpg?t=1775389938480 .................................................. ~ 159.37ms
  2026-04-05 17:52:19 /api/detections/latest ................................................................... ~ 1s
  2026-04-05 17:52:20 /frames/cam_1.jpg?t=1775389939490 .................................................... ~ 0.42ms
  2026-04-05 17:52:20 /api/detections/report ................................................................... ~ 1s
  2026-04-05 17:52:20 /frames/cam_1.jpg?t=1775389940483 ........................................................ ~ 1s
  2026-04-05 17:52:21 /frames/cam_1.jpg?t=1775389941515 .................................................... ~ 0.55ms
  2026-04-05 17:52:22 /api/detections/latest ............................................................. ~ 504.34ms
  2026-04-05 17:52:23 /frames/cam_1.jpg?t=1775389942483 .................................................... ~ 0.93ms
  2026-04-05 17:52:23 /frames/cam_1.jpg?t=1775389943492 .................................................... ~ 0.56ms
  2026-04-05 17:52:24 /frames/cam_1.jpg?t=1775389944633 .................................................... ~ 1.18ms
  2026-04-05 17:52:25 /api/detections/report ................................................................... ~ 1s
  2026-04-05 17:52:26 /api/detections/latest ................................................................... ~ 1s
  2026-04-05 17:52:26 /frames/cam_1.jpg?t=1775389945494 ........................................................ ~ 1s
  2026-04-05 17:52:27 /frames/cam_1.jpg?t=1775389946692 .................................................... ~ 4.15ms
  2026-04-05 17:52:27 /frames/cam_1.jpg?t=1775389947493 .................................................... ~ 6.70ms
  2026-04-05 17:52:28 /api/detections/latest ............................................................. ~ 563.77ms
  2026-04-05 17:52:29 /frames/cam_1.jpg?t=1775389948486 .................................................... ~ 0.42ms
  2026-04-05 17:52:29 /frames/cam_1.jpg?t=1775389949705 .................................................... ~ 0.93ms
  2026-04-05 17:52:30 /api/detections/report ................................................................... ~ 1s
  2026-04-05 17:52:31 /frames/cam_1.jpg?t=1775389950488 .................................................... ~ 1.28ms
  2026-04-05 17:52:31 /api/detections/latest ................................................................... ~ 1s
  2026-04-05 17:52:31 /frames/cam_1.jpg?t=1775389951484 ........................................................ ~ 1s
  2026-04-05 17:52:32 /frames/cam_1.jpg?t=1775389952592 .................................................... ~ 0.46ms
  2026-04-05 17:52:33 /frames/cam_1.jpg?t=1775389953488 .................................................... ~ 0.75ms
  2026-04-05 17:52:34 /api/detections/latest ................................................................... ~ 1s
  2026-04-05 17:52:35 /frames/cam_1.jpg?t=1775389954484 .................................................... ~ 1.36ms
  2026-04-05 17:52:35 /api/detections/report ................................................................... ~ 1s
  2026-04-05 17:52:36 /frames/cam_1.jpg?t=1775389955577 .................................................... ~ 0.58ms
  2026-04-05 17:52:36 /frames/cam_1.jpg?t=1775389956494 .................................................... ~ 0.44ms
  2026-04-05 17:52:37 /api/detections/latest ................................................................... ~ 1s
  2026-04-05 17:52:38 /frames/cam_1.jpg?t=1775389957621 .................................................... ~ 0.31ms
  2026-04-05 17:52:38 /frames/cam_1.jpg?t=1775389958547 .................................................... ~ 0.31ms
  2026-04-05 17:52:39 /frames/cam_1.jpg?t=1775389959484 .................................................... ~ 0.79ms
  2026-04-05 17:52:40 /api/detections/report ............................................................. ~ 519.53ms
  2026-04-05 17:52:41 /api/detections/latest ................................................................... ~ 1s
  2026-04-05 17:52:41 /frames/cam_1.jpg?t=1775389960543 ........................................................ ~ 1s
  2026-04-05 17:52:42 /frames/cam_1.jpg?t=1775389961506 .................................................... ~ 6.45ms
  2026-04-05 17:52:42 /frames/cam_1.jpg?t=1775389962496 .................................................... ~ 0.44ms
  2026-04-05 17:52:43 /api/detections/latest ................................................................... ~ 1s
  2026-04-05 17:52:43 /frames/cam_1.jpg?t=1775389963486 ........................................................ ~ 1s
  2026-04-05 17:52:44 /frames/cam_1.jpg?t=1775389964488 .................................................... ~ 4.11ms
  2026-04-05 17:52:45 /api/detections/report ............................................................. ~ 521.45ms
  2026-04-05 17:52:46 /frames/cam_1.jpg?t=1775389965577 .................................................... ~ 0.39ms
  2026-04-05 17:52:46 /api/detections/latest ................................................................... ~ 1s
  2026-04-05 17:52:47 /frames/cam_1.jpg?t=1775389966500 .................................................... ~ 0.48ms
  2026-04-05 17:52:47 /frames/cam_1.jpg?t=1775389967536 .................................................... ~ 0.39ms
  2026-04-05 17:53:32 /frames/cam_1.jpg?t=1775390012489 ................................................... ~ 56.36ms
  2026-04-05 17:53:32 /api/detections/latest ................................................................... ~ 1s
  2026-04-05 17:53:33 /api/detections/report ................................................................... ~ 1s
  2026-04-05 17:53:57 /api/detections/latest ................................................................... ~ 3s
  2026-04-05 17:53:57 /api/detections/report .................................................................. ~ 10s
  2026-04-05 17:53:57 /frames/cam_1.jpg?t=1775390036876 ....................................................... ~ 10s
  2026-04-05 17:53:59 /frames/cam_1.jpg?t=1775390037474 ........................................................ ~ 2s
  2026-04-05 17:54:08 /api/detections/latest ................................................................... ~ 2s
  2026-04-05 17:54:08 /frames/cam_1.jpg?t=1775390038472 ........................................................ ~ 2s
  2026-04-05 17:54:08 /frames/cam_1.jpg?t=1775390039472 ........................................................ ~ 2s
  2026-04-05 17:54:08 /frames/cam_1.jpg?t=1775390040468 ........................................................ ~ 2s
  2026-04-05 17:54:10 /frames/cam_1.jpg?t=1775390041478 ................................................... ~ 39.08ms
  2026-04-05 17:54:10 /frames/cam_1.jpg?t=1775390042470 ................................................... ~ 11.10ms
  2026-04-05 17:54:10 /dashboard ............................................................................... ~ 2s
  2026-04-05 17:54:10 /frames/cam_1.jpg?t=1775390044355 ........................................................ ~ 2s
  2026-04-05 17:54:10 /api/detections/report ................................................................... ~ 5s
  2026-04-05 17:54:10 /frames/cam_1.jpg?t=1775390044471 ........................................................ ~ 5s
  2026-04-05 17:54:13 /api/detections/latest ................................................................... ~ 4s
  2026-04-05 17:54:18 /api/detections/report ................................................................... ~ 2s
  2026-04-05 17:54:18 /gate .................................................................................... ~ 4s
  2026-04-05 17:54:19 /api/detections/latest ................................................................... ~ 3s
  2026-04-05 17:54:21 /api/detections/report ................................................................... ~ 3s
  2026-04-05 17:54:23 /frames/cam_1.jpg?t=1775390053495 ........................................................ ~ 1s
  2026-04-05 17:54:25 /frames/cam_1.jpg?t=1775390062250 ................................................... ~ 19.95ms
  2026-04-05 17:54:25 /frames/cam_1.jpg?t=1775390061 ...................................................... ~ 30.04ms
  2026-04-05 17:54:25 /api/detections/latest ................................................................... ~ 2s
  2026-04-05 17:54:25 /frames/cam_1.jpg?t=1775390063256 ........................................................ ~ 2s
  2026-04-05 17:54:25 /frames/cam_1.jpg?t=1775390064257 ........................................................ ~ 2s
  2026-04-05 17:54:28 /api/detections/report ................................................................... ~ 2s
  2026-04-05 17:54:25 /frames/cam_1.jpg?t=1775390065255 ........................................................ ~ 4s
  2026-04-05 17:54:30 /api/detections/latest ................................................................... ~ 2s
  2026-04-05 17:54:28 /frames/cam_1.jpg?t=1775390066261 ........................................................ ~ 4s
  2026-04-05 17:54:30 /frames/cam_1.jpg?t=1775390067270 ........................................................ ~ 2s
  2026-04-05 17:54:30 /frames/cam_1.jpg?t=1775390068253 ........................................................ ~ 2s
  2026-04-05 17:54:32 /api/detections/report ................................................................... ~ 2s
  2026-04-05 17:54:32 /frames/cam_1.jpg?t=1775390069258 ........................................................ ~ 2s
  2026-04-05 17:54:32 /frames/cam_1.jpg?t=1775390070259 ........................................................ ~ 2s
  2026-04-05 17:54:34 /api/detections/latest ................................................................... ~ 2s
  2026-04-05 17:54:32 /frames/cam_1.jpg?t=1775390071258 ........................................................ ~ 5s
  2026-04-05 17:54:37 /api/detections/report ................................................................... ~ 1s
  2026-04-05 17:54:39 /api/detections/latest ................................................................... ~ 2s
  2026-04-05 17:54:41 /api/detections/report ................................................................... ~ 1s
  2026-04-05 17:54:43 /api/detections/latest ................................................................... ~ 1s
  2026-04-05 17:54:45 /api/detections/report ................................................................... ~ 2s
  2026-04-05 17:54:46 /api/detections/latest ................................................................... ~ 1s
  2026-04-05 17:54:48 /api/detections/report ................................................................... ~ 2s
  2026-04-05 17:54:51 /api/detections/latest ................................................................... ~ 2s
  2026-04-05 17:54:53 /api/detections/report ................................................................... ~ 1s
  2026-04-05 17:54:55 /api/detections/latest ................................................................... ~ 2s
  2026-04-05 17:54:57 /api/detections/latest ................................................................... ~ 1s
  2026-04-05 17:54:58 /api/detections/report ................................................................... ~ 2s
  2026-04-05 17:55:00 /api/detections/latest ................................................................... ~ 2s
  2026-04-05 17:55:03 /api/detections/report ................................................................... ~ 2s
  2026-04-05 17:55:05 /api/detections/latest ................................................................... ~ 1s
  2026-04-05 17:55:05 /api/detections/latest ................................................................... ~ 3s
  2026-04-05 17:55:09 /api/detections/report ................................................................... ~ 2s
  2026-04-05 17:55:09 /api/detections/latest ................................................................... ~ 4s
  2026-04-05 17:55:11 /api/detections/latest ................................................................... ~ 4s
  2026-04-05 17:55:13 /api/detections/report ................................................................... ~ 4s
  2026-04-05 17:55:15 /api/detections/latest ................................................................... ~ 3s
  2026-04-05 17:55:18 /api/detections/latest ................................................................... ~ 3s
  2026-04-05 17:55:19 /api/detections/report ................................................................... ~ 4s
  2026-04-05 17:55:21 /api/detections/latest ................................................................... ~ 3s
  2026-04-05 17:55:23 /api/detections/latest ................................................................... ~ 3s
  2026-04-05 17:55:25 /api/detections/report ................................................................... ~ 4s
  2026-04-05 17:55:27 /api/detections/latest ................................................................... ~ 5s
  2026-04-05 17:55:30 /api/detections/latest ................................................................... ~ 6s
  2026-04-05 17:55:32 /api/detections/report ................................................................... ~ 5s
  2026-04-05 17:55:36 /api/detections/latest ................................................................... ~ 4s
  2026-04-05 17:55:38 /api/detections/latest ................................................................... ~ 4s
  2026-04-05 17:55:40 /api/detections/latest ................................................................... ~ 4s
  2026-04-05 17:55:43 /api/detections/report ................................................................... ~ 3s
  2026-04-05 17:55:45 /api/detections/latest ................................................................... ~ 3s
  2026-04-05 17:55:46 /api/detections/latest ................................................................... ~ 3s
  2026-04-05 17:55:48 /api/detections/report ................................................................... ~ 3s
  2026-04-05 17:55:50 /api/detections/latest ................................................................... ~ 4s
  2026-04-05 17:55:52 /api/detections/latest ................................................................... ~ 4s
  2026-04-05 17:55:55 /api/detections/report ................................................................... ~ 4s
  2026-04-05 17:55:57 /api/detections/latest ................................................................... ~ 3s
  2026-04-05 17:55:59 /api/detections/latest ................................................................... ~ 3s
  2026-04-05 17:56:01 /api/detections/report ................................................................... ~ 4s
  2026-04-05 17:56:03 /api/detections/latest ................................................................... ~ 4s
  2026-04-05 17:56:05 /api/detections/latest ................................................................... ~ 3s
  2026-04-05 17:56:07 /api/detections/report ................................................................... ~ 4s
  2026-04-05 17:56:09 /api/detections/latest ................................................................... ~ 4s
  2026-04-05 17:56:11 /api/detections/latest ................................................................... ~ 4s
  2026-04-05 17:56:13 /api/detections/report ................................................................... ~ 4s
  2026-04-05 17:56:15 /api/detections/latest ................................................................... ~ 4s
  2026-04-05 17:56:18 /api/detections/latest ................................................................... ~ 4s
  2026-04-05 17:56:20 /api/detections/report ................................................................... ~ 4s
  2026-04-05 17:56:23 /api/detections/latest ................................................................... ~ 4s
  2026-04-05 17:56:25 /api/detections/latest ................................................................... ~ 4s
  2026-04-05 17:56:27 /api/detections/report ................................................................... ~ 4s
  2026-04-05 17:56:29 /api/detections/latest ................................................................... ~ 3s
  2026-04-05 17:56:31 /api/detections/latest ................................................................... ~ 3s
  2026-04-05 17:56:33 /api/detections/report ................................................................... ~ 3s
  2026-04-05 17:56:35 /api/detections/latest ................................................................... ~ 3s
  2026-04-05 17:56:36 /api/detections/latest ................................................................... ~ 3s
  2026-04-05 17:56:38 /api/detections/report ................................................................... ~ 3s
  2026-04-05 17:56:40 /api/detections/latest ................................................................... ~ 3s
  2026-04-05 17:56:42 /api/detections/latest ................................................................... ~ 3s
  2026-04-05 17:56:44 /api/detections/report ................................................................... ~ 3s
  2026-04-05 17:56:46 /api/detections/report ................................................................... ~ 4s
  2026-04-05 17:56:48 /api/detections/latest ................................................................... ~ 3s
  2026-04-05 17:56:50 /api/detections/latest ................................................................... ~ 3s
  2026-04-05 17:56:52 /api/detections/report ................................................................... ~ 3s
  2026-04-05 17:56:54 /api/detections/latest ................................................................... ~ 4s
  2026-04-05 17:56:56 /api/detections/latest ................................................................... ~ 3s
  2026-04-05 17:56:57 /api/detections/report ................................................................... ~ 3s
  2026-04-05 17:56:59 /api/detections/latest ................................................................... ~ 2s
  2026-04-05 17:57:01 /api/detections/latest ................................................................... ~ 4s
  2026-04-05 17:57:03 /api/detections/report ................................................................... ~ 3s
  2026-04-05 17:57:05 /api/detections/latest ................................................................... ~ 3s
  2026-04-05 17:57:06 /api/detections/latest ................................................................... ~ 4s
  2026-04-05 17:57:09 /api/detections/report ................................................................... ~ 4s
  2026-04-05 17:57:11 /api/detections/latest ................................................................... ~ 4s
  2026-04-05 17:57:13 /api/detections/latest ................................................................... ~ 4s
  2026-04-05 17:57:15 /api/detections/report ................................................................... ~ 4s
  2026-04-05 17:57:17 /api/detections/report ................................................................... ~ 4s
  2026-04-05 17:57:19 /api/detections/latest ................................................................... ~ 3s
  2026-04-05 17:57:21 /api/detections/latest ................................................................... ~ 4s
  2026-04-05 17:57:23 /api/detections/latest ................................................................... ~ 4s
  2026-04-05 17:57:25 /api/detections/report ................................................................... ~ 4s
  2026-04-05 17:57:28 /api/detections/latest ................................................................... ~ 4s
  2026-04-05 17:57:30 /api/detections/latest ................................................................... ~ 4s
  2026-04-05 17:57:32 /api/detections/report ................................................................... ~ 4s
  2026-04-05 17:57:34 /api/detections/latest ................................................................... ~ 4s
  2026-04-05 17:57:36 /api/detections/report ................................................................... ~ 3s
  2026-04-05 17:57:38 /api/detections/latest ................................................................... ~ 4s
  2026-04-05 17:57:40 /api/detections/latest ................................................................... ~ 4s
  2026-04-05 17:57:42 /api/detections/report ................................................................... ~ 4s
  2026-04-05 17:57:45 /api/detections/latest ................................................................... ~ 3s
  2026-04-05 17:57:47 /api/detections/report ................................................................... ~ 3s
  2026-04-05 17:57:49 /api/detections/latest ................................................................... ~ 3s
  2026-04-05 17:57:50 /api/detections/latest ................................................................... ~ 4s
  2026-04-05 17:57:53 /api/detections/latest ................................................................... ~ 4s
  2026-04-05 17:57:55 /api/detections/report ................................................................... ~ 4s
  2026-04-05 17:57:57 /api/detections/report ................................................................... ~ 5s
  2026-04-05 17:58:00 /api/detections/latest ................................................................... ~ 5s
  2026-04-05 17:58:02 /api/detections/latest ................................................................... ~ 5s
  2026-04-05 17:58:05 /api/detections/report ................................................................... ~ 5s
  2026-04-05 17:58:07 /api/detections/latest ................................................................... ~ 4s
  2026-04-05 17:58:10 /api/detections/latest ................................................................... ~ 4s
  2026-04-05 17:58:12 /api/detections/report ................................................................... ~ 5s
  2026-04-05 17:58:14 /api/detections/report ................................................................... ~ 5s
  2026-04-05 17:58:17 /api/detections/latest ................................................................... ~ 4s
  2026-04-05 17:58:20 /api/detections/latest ................................................................... ~ 3s
  2026-04-05 17:58:22 /api/detections/latest ................................................................... ~ 2s
  2026-04-05 17:58:23 /api/detections/report ................................................................... ~ 2s
  2026-04-05 17:58:24 /api/detections/latest ................................................................... ~ 2s
  2026-04-05 17:58:25 /api/detections/latest ................................................................... ~ 1s
  2026-04-05 17:58:26 /api/detections/report ................................................................... ~ 1s
  2026-04-05 17:58:27 /api/detections/latest ................................................................... ~ 2s
  2026-04-05 17:58:28 /api/detections/report ................................................................... ~ 2s
  2026-04-05 17:58:29 /api/detections/latest ................................................................... ~ 2s
  2026-04-05 17:58:30 /api/detections/latest ................................................................... ~ 2s
  2026-04-05 17:58:32 /api/detections/latest ................................................................... ~ 1s
  2026-04-05 17:58:33 /api/detections/report ................................................................... ~ 1s
  2026-04-05 17:58:33 /api/detections/latest ................................................................... ~ 2s
  2026-04-05 17:58:34 /api/detections/latest ................................................................... ~ 2s
  2026-04-05 17:58:35 /api/detections/report ................................................................... ~ 2s
  2026-04-05 17:58:37 /api/detections/latest ............................................................. ~ 537.65ms
  2026-04-05 17:58:38 /api/detections/report ................................................................... ~ 1s
  2026-04-05 17:58:39 /api/detections/latest ................................................................... ~ 1s
  2026-04-05 17:58:40 /api/detections/report ................................................................... ~ 1s
  2026-04-05 17:58:41 /api/detections/latest ................................................................... ~ 1s
  2026-04-05 17:58:42 /api/detections/report ................................................................... ~ 1s
  2026-04-05 17:58:42 /api/detections/latest ................................................................... ~ 2s
  2026-04-05 17:58:44 /api/detections/report ................................................................... ~ 1s
  2026-04-05 17:58:45 /api/detections/latest ................................................................... ~ 1s
  2026-04-05 17:58:45 /frames/cam_1.jpg?t=1775390324490 ........................................................ ~ 1s
  2026-04-05 17:58:46 /frames/cam_1.jpg?t=1775390325485 .................................................... ~ 3.94ms
  2026-04-05 17:58:46 /frames/cam_1.jpg?t=1775390326480 .................................................... ~ 7.18ms
  2026-04-05 17:58:46 /api/detections/latest ................................................................... ~ 1s
  2026-04-05 17:58:47 /api/detections/latest ................................................................... ~ 1s
  2026-04-05 17:58:50 /api/detections/latest ................................................................... ~ 1s
  2026-04-05 17:58:51 /api/detections/latest ................................................................... ~ 2s
  2026-04-05 17:58:53 /api/detections/report ................................................................... ~ 1s
  2026-04-05 17:58:53 /frames/cam_1.jpg?t=1775390332786 ........................................................ ~ 1s
  2026-04-05 17:58:55 /api/detections/latest ................................................................... ~ 1s
  2026-04-05 17:58:53 /frames/cam_1.jpg?t=1775390333492 ........................................................ ~ 3s
  2026-04-05 17:58:55 /frames/cam_1.jpg?t=1775390334493 ........................................................ ~ 2s
  2026-04-05 17:58:57 /frames/cam_1.jpg?t=1775390335493 .................................................. ~ 606.82ms
  2026-04-05 17:58:57 /api/detections/report ................................................................... ~ 1s
  2026-04-05 17:58:57 /frames/cam_1.jpg?t=1775390336493 ........................................................ ~ 1s
  2026-04-05 17:58:59 /api/detections/latest ................................................................... ~ 2s
  2026-04-05 17:58:57 /frames/cam_1.jpg?t=1775390337481 ........................................................ ~ 3s
  2026-04-05 17:59:02 /frames/cam_1.jpg?t=1775390338493 .................................................... ~ 1.64ms
  2026-04-05 17:59:02 /api/detections/latest ................................................................... ~ 1s
  2026-04-05 17:59:05 /api/detections/latest ................................................................... ~ 1s
  2026-04-05 17:59:05 /api/detections/report ................................................................... ~ 2s
  2026-04-05 17:59:05 /frames/cam_1.jpg?t=1775390345852 ........................................................ ~ 2s
  2026-04-05 17:59:11 /frames/cam_1.jpg?t=1775390351493 .................................................... ~ 0.81ms
  2026-04-05 17:59:11 /api/detections/report ................................................................... ~ 1s
  2026-04-05 17:59:13 /api/detections/latest ................................................................... ~ 1s
  2026-04-05 17:59:15 /api/detections/report ................................................................... ~ 1s
  2026-04-05 17:59:13 /frames/cam_1.jpg?t=1775390352480 ........................................................ ~ 3s
  2026-04-05 17:59:16 /api/detections/latest ................................................................... ~ 1s
  2026-04-05 17:59:15 /frames/cam_1.jpg?t=1775390353482 ........................................................ ~ 3s
  2026-04-05 17:59:18 /api/detections/latest ................................................................... ~ 1s
  2026-04-05 17:59:20 /api/detections/report ................................................................... ~ 1s
  2026-04-05 17:59:20 /frames/cam_1.jpg?t=1775390358907 ........................................................ ~ 1s
  2026-04-05 17:59:21 /api/detections/latest ................................................................... ~ 1s
  2026-04-05 17:59:20 /frames/cam_1.jpg?t=1775390359493 ........................................................ ~ 3s
  2026-04-05 17:59:21 /frames/cam_1.jpg?t=1775390360484 ........................................................ ~ 1s
  2026-04-05 17:59:23 /api/detections/report ................................................................... ~ 1s
  2026-04-05 17:59:23 /frames/cam_1.jpg?t=1775390361481 ........................................................ ~ 1s
  2026-04-05 17:59:23 /frames/cam_1.jpg?t=1775390362495 ........................................................ ~ 1s
  2026-04-05 17:59:25 /api/detections/latest ................................................................... ~ 1s
  2026-04-05 17:59:23 /frames/cam_1.jpg?t=1775390363494 ........................................................ ~ 3s
  2026-04-05 17:59:25 /frames/cam_1.jpg?t=1775390364493 ........................................................ ~ 1s
  2026-04-05 17:59:27 /frames/cam_1.jpg?t=1775390365494 ................................................... ~ 10.34ms
  2026-04-05 17:59:27 /frames/cam_1.jpg?t=1775390366493 .................................................... ~ 9.46ms
  2026-04-05 17:59:27 /api/detections/latest ................................................................... ~ 1s
  2026-04-05 17:59:29 /api/detections/report ................................................................... ~ 2s
