
   INFO  Server running on [http://127.0.0.1:8000].  

  Press Ctrl+C to stop the server
  2026-04-06 11:15:56 /api/detections/latest ................................................................... ~ 1s
  2026-04-06 11:15:56 /frames/cam_5.jpg?t=1775452556000 ........................................................ ~ 1s
  2026-04-06 11:15:57 /api/detections/latest ................................................................... ~ 1s
  2026-04-06 11:15:57 /frames/cam_1.jpg?t=1775452555938 ........................................................ ~ 1s
  2026-04-06 11:15:57 /frames/cam_5.jpg?t=1775452556990 ........................................................ ~ 1s
  2026-04-06 11:15:58 /api/detections/latest ............................................................. ~ 508.54ms
  2026-04-06 11:15:57 /frames/cam_1.jpg?t=1775452556924 ........................................................ ~ 1s
  2026-04-06 11:15:59 /api/v1/gate/report ................................................................ ~ 541.55ms
  2026-04-06 11:15:59 /api/detections/latest ................................................................... ~ 1s
  2026-04-06 11:15:58 /frames/cam_5.jpg?t=1775452558323 ........................................................ ~ 2s
  2026-04-06 11:15:59 /api/v1/gate/report ...................................................................... ~ 1s
  2026-04-06 11:16:00 /frames/cam_5.jpg?t=1775452559007 .................................................. ~ 511.33ms
  2026-04-06 11:16:01 /api/detections/latest ............................................................. ~ 548.53ms
  2026-04-06 11:16:01 /frames/cam_1.jpg?t=1775452558938 .................................................. ~ 564.65ms
  2026-04-06 11:16:01 /frames/cam_1.jpg?t=1775452560395 .................................................. ~ 577.27ms
  2026-04-06 11:16:01 /api/detections/latest ............................................................. ~ 774.16ms
  2026-04-06 11:16:01 /frames/cam_5.jpg?t=1775452560407 ........................................................ ~ 1s
  2026-04-06 11:16:02 /api/internal/cameras ................................................................ ~ 4.59ms
  2026-04-06 11:16:01 /frames/cam_5.jpg?t=1775452561009 .................................................. ~ 787.95ms
  2026-04-06 11:16:02 /frames/cam_1.jpg?t=1775452560927 .................................................... ~ 8.61ms
  2026-04-06 11:16:02 /frames/cam_5.jpg?t=1775452562041 .................................................... ~ 9.25ms
  2026-04-06 11:16:02 /frames/cam_1.jpg?t=1775452561977 .................................................... ~ 8.06ms
  2026-04-06 11:16:02 /api/detections/latest ............................................................. ~ 102.49ms
  2026-04-06 11:16:03 /api/detections/latest ............................................................. ~ 545.61ms
  2026-04-06 11:16:03 /frames/cam_5.jpg?t=1775452563019 .................................................. ~ 549.13ms
  2026-04-06 11:16:03 /api/v1/gate/report ................................................................ ~ 512.03ms
  2026-04-06 11:16:03 /frames/cam_1.jpg?t=1775452562929 ........................................................ ~ 1s
  2026-04-06 11:16:04 /api/v1/gate/report ................................................................ ~ 518.49ms
  2026-04-06 11:16:03 /frames/cam_1.jpg?t=1775452563943 ........................................................ ~ 1s
  2026-04-06 11:16:04 /frames/cam_5.jpg?t=1775452563985 .................................................. ~ 537.42ms
  2026-04-06 11:16:05 /frames/cam_5.jpg?t=1775452564994 .................................................... ~ 0.33ms
  2026-04-06 11:16:05 /frames/cam_1.jpg?t=1775452564933 ................................................... ~ 62.52ms
  2026-04-06 11:16:05 /api/detections/latest ............................................................... ~ 4.04ms
  2026-04-06 11:16:06 /api/detections/latest ................................................................... ~ 1s
  2026-04-06 11:16:05 /frames/cam_1.jpg?t=1775452565939 ........................................................ ~ 1s
  2026-04-06 11:16:06 /frames/cam_5.jpg?t=1775452565983 ........................................................ ~ 1s
  2026-04-06 11:16:07 /frames/cam_5.jpg?t=1775452567039 .................................................... ~ 0.33ms
  2026-04-06 11:16:07 /frames/cam_1.jpg?t=1775452566922 .................................................... ~ 0.83ms
  2026-04-06 11:16:07 /frames/cam_1.jpg?t=1775452567925 .................................................. ~ 590.20ms
  2026-04-06 11:16:07 /frames/cam_5.jpg?t=1775452567984 .................................................... ~ 2.99ms
  2026-04-06 11:16:08 /api/v1/gate/report ................................................................ ~ 519.29ms
  2026-04-06 11:16:08 /api/detections/latest ................................................................... ~ 1s
  2026-04-06 11:16:09 /api/detections/latest ............................................................. ~ 513.83ms
  2026-04-06 11:16:09 /api/v1/gate/report ...................................................................... ~ 1s
  2026-04-06 11:16:09 /frames/cam_5.jpg?t=1775452568989 ........................................................ ~ 2s
  2026-04-06 11:16:09 /frames/cam_1.jpg?t=1775452568965 ........................................................ ~ 1s
  2026-04-06 11:16:10 /frames/cam_1.jpg?t=1775452569954 ........................................................ ~ 1s
  2026-04-06 11:16:11 /frames/cam_5.jpg?t=1775452570083 .................................................... ~ 6.95ms
  2026-04-06 11:16:11 /frames/cam_5.jpg?t=1775452571013 ................................................... ~ 10.65ms
  2026-04-06 11:16:11 /frames/cam_1.jpg?t=1775452570935 .................................................... ~ 0.35ms
  2026-04-06 11:16:11 /api/detections/latest ............................................................. ~ 513.63ms
  2026-04-06 11:16:12 /api/detections/latest ............................................................. ~ 510.78ms
  2026-04-06 11:16:12 /frames/cam_5.jpg?t=1775452571994 .................................................. ~ 513.88ms
  2026-04-06 11:16:12 /frames/cam_1.jpg?t=1775452571949 .................................................. ~ 516.44ms
  2026-04-06 11:16:12 /frames/cam_1.jpg?t=1775452572922 .................................................... ~ 5.60ms
  2026-04-06 11:16:12 /frames/cam_5.jpg?t=1775452572984 .................................................... ~ 2.45ms
  2026-04-06 11:16:13 /api/v1/gate/report ................................................................ ~ 542.46ms
  2026-04-06 11:16:14 /frames/cam_5.jpg?t=1775452573999 .................................................... ~ 0.33ms
  2026-04-06 11:16:14 /api/v1/gate/report ................................................................ ~ 509.05ms
  2026-04-06 11:16:14 /api/detections/latest ............................................................. ~ 600.33ms
  2026-04-06 11:16:14 /frames/cam_1.jpg?t=1775452573945 ........................................................ ~ 1s
  2026-04-06 11:16:15 /api/detections/latest ............................................................. ~ 559.39ms
  2026-04-06 11:16:14 /frames/cam_1.jpg?t=1775452574933 ........................................................ ~ 1s
  2026-04-06 11:16:15 /frames/cam_5.jpg?t=1775452574980 .................................................. ~ 575.12ms
  2026-04-06 11:16:15 /frames/cam_5.jpg?t=1775452575987 .................................................... ~ 0.40ms
  2026-04-06 11:16:16 /frames/cam_1.jpg?t=1775452575926 .................................................... ~ 0.49ms
  2026-04-06 11:16:16 /frames/cam_1.jpg?t=1775452576922 ................................................... ~ 77.91ms
  2026-04-06 11:16:17 /frames/cam_5.jpg?t=1775452576986 ................................................... ~ 53.60ms
  2026-04-06 11:16:17 /api/internal/cameras .............................................................. ~ 115.67ms
  2026-04-06 11:16:18 /api/detections/latest ............................................................. ~ 506.88ms
  2026-04-06 11:16:18 /api/detections/latest ............................................................. ~ 512.09ms
  2026-04-06 11:16:18 /frames/cam_5.jpg?t=1775452577991 ........................................................ ~ 1s
  2026-04-06 11:16:19 /api/v1/gate/report ................................................................ ~ 600.34ms
  2026-04-06 11:16:18 /frames/cam_1.jpg?t=1775452577931 ........................................................ ~ 1s
  2026-04-06 11:16:19 /api/v1/gate/report ................................................................ ~ 511.10ms
  2026-04-06 11:16:19 /frames/cam_1.jpg?t=1775452578937 ........................................................ ~ 1s
  2026-04-06 11:16:19 /frames/cam_5.jpg?t=1775452578980 ........................................................ ~ 1s
  2026-04-06 11:16:20 /frames/cam_5.jpg?t=1775452579986 .................................................... ~ 4.99ms
  2026-04-06 11:16:20 /frames/cam_1.jpg?t=1775452579933 .................................................... ~ 0.34ms
  2026-04-06 11:16:20 /api/detections/latest ............................................................. ~ 530.88ms
  2026-04-06 11:16:21 /frames/cam_5.jpg?t=1775452581175 .................................................... ~ 0.35ms
  2026-04-06 11:16:21 /api/detections/latest ............................................................... ~ 1.05ms
  2026-04-06 11:16:21 /frames/cam_1.jpg?t=1775452581171 .................................................... ~ 5.17ms
  2026-04-06 11:16:22 /frames/cam_1.jpg?t=1775452581940 .................................................... ~ 3.33ms
  2026-04-06 11:16:22 /frames/cam_5.jpg?t=1775452581981 .................................................... ~ 5.85ms
  2026-04-06 11:16:23 /frames/cam_5.jpg?t=1775452582991 .................................................... ~ 1.68ms
  2026-04-06 11:16:23 /frames/cam_1.jpg?t=1775452582953 ................................................... ~ 96.77ms
  2026-04-06 11:16:23 /api/v1/gate/report ................................................................ ~ 511.16ms
  2026-04-06 11:16:24 /api/detections/latest ............................................................... ~ 0.42ms
  2026-04-06 11:16:24 /api/v1/gate/report ................................................................ ~ 503.71ms
  2026-04-06 11:16:23 /frames/cam_1.jpg?t=1775452583936 ........................................................ ~ 1s
  2026-04-06 11:16:24 /api/detections/latest ................................................................... ~ 1s
  2026-04-06 11:16:24 /frames/cam_5.jpg?t=1775452583982 ........................................................ ~ 1s
  2026-04-06 11:16:25 /frames/cam_5.jpg?t=1775452584991 .................................................. ~ 559.82ms
  2026-04-06 11:16:25 /frames/cam_1.jpg?t=1775452584943 .................................................... ~ 3.09ms
  2026-04-06 11:16:25 /frames/cam_5.jpg?t=1775452585984 ................................................... ~ 61.34ms
  2026-04-06 11:16:26 /frames/cam_1.jpg?t=1775452585923 .................................................... ~ 0.36ms
  2026-04-06 11:16:26 /api/detections/latest ............................................................. ~ 606.58ms
  2026-04-06 11:16:27 /api/detections/latest ............................................................. ~ 508.96ms
  2026-04-06 11:16:26 /frames/cam_1.jpg?t=1775452586932 ........................................................ ~ 1s
  2026-04-06 11:16:27 /frames/cam_5.jpg?t=1775452586995 .................................................. ~ 517.21ms
  2026-04-06 11:16:27 /frames/cam_5.jpg?t=1775452587988 .................................................... ~ 0.98ms
  2026-04-06 11:16:28 /frames/cam_1.jpg?t=1775452587927 .................................................... ~ 0.33ms
  2026-04-06 11:16:28 /api/v1/gate/report ................................................................ ~ 616.27ms
  2026-04-06 11:16:29 /api/v1/gate/report ................................................................ ~ 746.16ms
  2026-04-06 11:16:28 /frames/cam_1.jpg?t=1775452588936 ........................................................ ~ 1s
  2026-04-06 11:16:29 /frames/cam_5.jpg?t=1775452588983 .................................................. ~ 774.96ms
  2026-04-06 11:16:29 /api/detections/latest ............................................................. ~ 523.58ms
  2026-04-06 11:16:30 /api/detections/latest ............................................................. ~ 619.74ms
  2026-04-06 11:16:30 /frames/cam_5.jpg?t=1775452589980 .................................................. ~ 624.47ms
  2026-04-06 11:16:30 /frames/cam_1.jpg?t=1775452589938 .................................................. ~ 626.88ms
  2026-04-06 11:16:30 /frames/cam_1.jpg?t=1775452590929 .................................................... ~ 5.66ms
  2026-04-06 11:16:30 /frames/cam_5.jpg?t=1775452590989 .................................................... ~ 1.71ms
  2026-04-06 11:16:31 /frames/cam_5.jpg?t=1775452591982 .................................................... ~ 6.71ms
  2026-04-06 11:16:32 /frames/cam_1.jpg?t=1775452591936 .................................................... ~ 0.73ms
  2026-04-06 11:16:32 /api/detections/latest ............................................................. ~ 508.90ms
  2026-04-06 11:16:33 /api/internal/cameras .............................................................. ~ 523.87ms
  2026-04-06 11:16:32 /frames/cam_1.jpg?t=1775452592931 ........................................................ ~ 1s
  2026-04-06 11:16:33 /api/detections/latest ............................................................. ~ 576.49ms
  2026-04-06 11:16:33 /frames/cam_5.jpg?t=1775452593016 ........................................................ ~ 1s
  2026-04-06 11:16:34 /api/v1/gate/report .................................................................. ~ 0.37ms
  2026-04-06 11:16:34 /api/v1/gate/report ...................................................................... ~ 1s
  2026-04-06 11:16:34 /frames/cam_5.jpg?t=1775452593987 ........................................................ ~ 1s
  2026-04-06 11:16:34 /frames/cam_1.jpg?t=1775452593933 ........................................................ ~ 1s
  2026-04-06 11:16:35 /frames/cam_5.jpg?t=1775452594982 .................................................... ~ 7.08ms
  2026-04-06 11:16:35 /frames/cam_1.jpg?t=1775452594935 ................................................... ~ 10.20ms
  2026-04-06 11:16:35 /api/detections/latest ............................................................. ~ 514.44ms
  2026-04-06 11:16:36 /api/detections/latest ............................................................... ~ 0.34ms
  2026-04-06 11:16:36 /frames/cam_5.jpg?t=1775452595995 .................................................... ~ 4.37ms
  2026-04-06 11:16:36 /frames/cam_1.jpg?t=1775452595932 .................................................... ~ 7.07ms
  2026-04-06 11:16:36 /frames/cam_1.jpg?t=1775452596928 .................................................. ~ 517.26ms
  2026-04-06 11:16:36 /frames/cam_5.jpg?t=1775452596988 .................................................... ~ 0.28ms
  2026-04-06 11:16:37 /frames/cam_5.jpg?t=1775452597981 .................................................... ~ 1.09ms
  2026-04-06 11:16:38 /frames/cam_1.jpg?t=1775452597936 .................................................... ~ 0.38ms
  2026-04-06 11:16:38 /api/v1/gate/report ................................................................ ~ 514.94ms
  2026-04-06 11:16:39 /api/detections/latest ............................................................. ~ 510.85ms
  2026-04-06 11:16:39 /api/v1/gate/report ................................................................ ~ 535.06ms
  2026-04-06 11:16:38 /frames/cam_1.jpg?t=1775452598942 ........................................................ ~ 1s
  2026-04-06 11:16:39 /api/detections/latest ................................................................... ~ 1s
  2026-04-06 11:16:39 /frames/cam_5.jpg?t=1775452598994 ........................................................ ~ 1s
  2026-04-06 11:16:40 /frames/cam_5.jpg?t=1775452599992 .................................................. ~ 515.87ms
  2026-04-06 11:16:40 /frames/cam_1.jpg?t=1775452599929 .................................................... ~ 2.85ms
  2026-04-06 11:16:40 /frames/cam_5.jpg?t=1775452600982 .................................................... ~ 0.71ms
  2026-04-06 11:16:41 /frames/cam_1.jpg?t=1775452600935 .................................................... ~ 1.95ms
  2026-04-06 11:16:41 /api/detections/latest ............................................................. ~ 576.96ms
  2026-04-06 11:16:41 /frames/cam_1.jpg?t=1775452602010 .................................................. ~ 584.62ms
  2026-04-06 11:16:42 /frames/cam_5.jpg?t=1775452602014 .................................................... ~ 4.10ms
  2026-04-06 11:16:42 /api/detections/latest ............................................................. ~ 510.50ms
  2026-04-06 11:16:42 /frames/cam_5.jpg?t=1775452602987 .................................................... ~ 0.33ms
  2026-04-06 11:16:43 /frames/cam_1.jpg?t=1775452602964 ................................................... ~ 82.29ms
  2026-04-06 11:16:43 /api/v1/gate/report ................................................................ ~ 564.85ms
  2026-04-06 11:16:44 /api/v1/gate/report ................................................................ ~ 515.97ms
  2026-04-06 11:16:43 /frames/cam_1.jpg?t=1775452603922 ........................................................ ~ 1s
  2026-04-06 11:16:44 /api/detections/latest ............................................................. ~ 713.69ms
  2026-04-06 11:16:44 /frames/cam_5.jpg?t=1775452603996 ........................................................ ~ 1s
  2026-04-06 11:16:45 /api/detections/latest ............................................................. ~ 516.36ms
  2026-04-06 11:16:45 /frames/cam_5.jpg?t=1775452605030 .................................................. ~ 519.94ms
  2026-04-06 11:16:45 /frames/cam_1.jpg?t=1775452605026 .................................................. ~ 523.79ms
  2026-04-06 11:16:46 /frames/cam_1.jpg?t=1775452607410 ........................................................ ~ 1s
  2026-04-06 11:16:47 /api/detections/latest ............................................................. ~ 512.49ms
  2026-04-06 11:16:47 /frames/cam_5.jpg?t=1775452607420 .................................................. ~ 517.87ms
  2026-04-06 11:16:48 /api/detections/latest ............................................................. ~ 525.23ms
  2026-04-06 11:16:48 /frames/cam_5.jpg?t=1775452607990 .................................................. ~ 539.53ms
  2026-04-06 11:16:48 /api/internal/cameras .............................................................. ~ 605.51ms
  2026-04-06 11:16:48 /api/v1/gate/report ...................................................................... ~ 1s
  2026-04-06 11:16:48 /frames/cam_1.jpg?t=1775452607923 ........................................................ ~ 1s
  2026-04-06 11:16:50 /api/v1/gate/report ................................................................ ~ 591.31ms
  2026-04-06 11:16:48 /frames/cam_1.jpg?t=1775452608990 ........................................................ ~ 1s
  2026-04-06 11:16:49 /frames/cam_5.jpg?t=1775452609002 ........................................................ ~ 1s
  2026-04-06 11:16:50 /frames/cam_5.jpg?t=1775452610354 ................................................... ~ 13.86ms
  2026-04-06 11:16:50 /frames/cam_1.jpg?t=1775452610351 .................................................... ~ 1.45ms
  2026-04-06 11:16:50 /api/detections/latest ............................................................. ~ 679.81ms
  2026-04-06 11:16:51 /frames/cam_5.jpg?t=1775452610982 .................................................... ~ 0.28ms
  2026-04-06 11:16:51 /api/detections/latest ............................................................. ~ 513.01ms
  2026-04-06 11:16:51 /frames/cam_1.jpg?t=1775452610923 .................................................. ~ 518.99ms
  2026-04-06 11:16:51 /frames/cam_1.jpg?t=1775452611927 .................................................... ~ 2.68ms
  2026-04-06 11:16:52 /frames/cam_5.jpg?t=1775452611989 .................................................... ~ 0.28ms
  2026-04-06 11:16:53 /frames/cam_5.jpg?t=1775452612986 ................................................... ~ 91.00ms
  2026-04-06 11:16:53 /frames/cam_1.jpg?t=1775452612923 ................................................... ~ 97.87ms
  2026-04-06 11:16:53 /api/v1/gate/report ................................................................ ~ 500.09ms
  2026-04-06 11:16:54 /api/detections/latest ............................................................. ~ 521.74ms
  2026-04-06 11:16:54 /api/v1/gate/report ................................................................ ~ 524.60ms
  2026-04-06 11:16:53 /frames/cam_1.jpg?t=1775452613924 ........................................................ ~ 1s
  2026-04-06 11:16:54 /api/detections/latest ................................................................... ~ 1s
  2026-04-06 11:16:54 /frames/cam_5.jpg?t=1775452613986 ........................................................ ~ 1s
  2026-04-06 11:16:55 /frames/cam_5.jpg?t=1775452614992 .................................................. ~ 528.69ms
  2026-04-06 11:16:55 /frames/cam_1.jpg?t=1775452614942 .................................................... ~ 3.04ms
  2026-04-06 11:16:55 /frames/cam_5.jpg?t=1775452615996 .................................................... ~ 0.46ms
  2026-04-06 11:16:56 /frames/cam_1.jpg?t=1775452615928 .................................................. ~ 109.19ms
  2026-04-06 11:16:56 /api/detections/latest ............................................................. ~ 513.13ms
  2026-04-06 11:16:56 /frames/cam_1.jpg?t=1775452616929 ........................................................ ~ 1s
  2026-04-06 11:16:57 /frames/cam_5.jpg?t=1775452617138 .................................................... ~ 7.39ms
  2026-04-06 11:16:57 /api/detections/latest ............................................................. ~ 574.52ms
  2026-04-06 11:16:57 /frames/cam_5.jpg?t=1775452617990 .................................................... ~ 2.22ms
  2026-04-06 11:16:58 /frames/cam_1.jpg?t=1775452617943 .................................................... ~ 1.79ms
  2026-04-06 11:16:58 /api/v1/gate/report ...................................................................... ~ 1s
  2026-04-06 11:16:59 /api/v1/gate/report ................................................................ ~ 579.23ms
  2026-04-06 11:16:59 /frames/cam_5.jpg?t=1775452619009 .................................................. ~ 583.28ms
  2026-04-06 11:16:59 /frames/cam_1.jpg?t=1775452618969 .................................................. ~ 587.40ms
  2026-04-06 11:16:59 /api/detections/latest ............................................................. ~ 518.79ms
  2026-04-06 11:16:59 /frames/cam_1.jpg?t=1775452619967 .................................................. ~ 527.59ms
  2026-04-06 11:17:00 /api/detections/latest ............................................................. ~ 529.93ms
  2026-04-06 11:17:00 /frames/cam_5.jpg?t=1775452620088 .................................................. ~ 536.79ms
  2026-04-06 11:17:01 /frames/cam_5.jpg?t=1775452621013 .................................................... ~ 6.50ms
  2026-04-06 11:17:01 /frames/cam_1.jpg?t=1775452620942 .................................................... ~ 7.63ms
  2026-04-06 11:17:01 /frames/cam_5.jpg?t=1775452621987 .................................................... ~ 3.18ms
  2026-04-06 11:17:02 /frames/cam_1.jpg?t=1775452621924 ................................................... ~ 13.05ms
  2026-04-06 11:17:02 /api/detections/latest ............................................................. ~ 531.38ms
  2026-04-06 11:17:03 /api/detections/latest ............................................................. ~ 658.11ms
  2026-04-06 11:17:02 /frames/cam_1.jpg?t=1775452622922 ........................................................ ~ 1s
  2026-04-06 11:17:03 /api/v1/gate/report ................................................................ ~ 585.21ms
  2026-04-06 11:17:03 /frames/cam_5.jpg?t=1775452622986 ........................................................ ~ 1s
  2026-04-06 11:17:04 /api/v1/gate/report ................................................................ ~ 534.46ms
  2026-04-06 11:17:04 /frames/cam_5.jpg?t=1775452624009 .................................................. ~ 592.48ms
  2026-04-06 11:17:05 /api/internal/cameras .............................................................. ~ 571.60ms
  2026-04-06 11:17:04 /frames/cam_1.jpg?t=1775452623930 ........................................................ ~ 1s
  2026-04-06 11:17:06 /api/detections/latest ............................................................. ~ 517.07ms
  2026-04-06 11:17:05 /frames/cam_5.jpg?t=1775452624991 ........................................................ ~ 1s
  2026-04-06 11:17:06 /frames/cam_1.jpg?t=1775452624933 .................................................. ~ 603.40ms
  2026-04-06 11:17:06 /api/detections/latest ............................................................. ~ 525.68ms
  2026-04-06 11:17:06 /frames/cam_5.jpg?t=1775452625983 ........................................................ ~ 1s
  2026-04-06 11:17:06 /frames/cam_1.jpg?t=1775452625963 .................................................. ~ 559.84ms
  2026-04-06 11:17:06 /frames/cam_5.jpg?t=1775452626984 .................................................... ~ 1.94ms
  2026-04-06 11:17:07 /frames/cam_1.jpg?t=1775452627190 .................................................... ~ 2.16ms
  2026-04-06 11:17:07 /frames/cam_5.jpg?t=1775452627982 .................................................... ~ 2.15ms
  2026-04-06 11:17:07 /frames/cam_1.jpg?t=1775452628198 .................................................. ~ 520.15ms
  2026-04-06 11:17:08 /api/v1/gate/report ................................................................ ~ 505.42ms
  2026-04-06 11:17:08 /api/detections/latest ................................................................... ~ 1s
  2026-04-06 11:17:09 /api/v1/gate/report .................................................................. ~ 1.22ms
  2026-04-06 11:17:09 /api/detections/latest ............................................................. ~ 514.13ms
  2026-04-06 11:17:09 /frames/cam_5.jpg?t=1775452628992 ........................................................ ~ 1s
  2026-04-06 11:17:09 /frames/cam_1.jpg?t=1775452629196 .................................................. ~ 522.79ms
  2026-04-06 11:17:10 /frames/cam_1.jpg?t=1775452630193 ................................................... ~ 13.48ms
  2026-04-06 11:17:10 /frames/cam_5.jpg?t=1775452629988 ................................................... ~ 13.48ms
  2026-04-06 11:17:10 /frames/cam_5.jpg?t=1775452630993 .................................................... ~ 1.12ms
  2026-04-06 11:17:11 /frames/cam_1.jpg?t=1775452631197 .................................................... ~ 0.68ms
  2026-04-06 11:17:11 /api/detections/latest ............................................................. ~ 507.44ms
  2026-04-06 11:17:11 /frames/cam_1.jpg?t=1775452632189 .................................................. ~ 510.71ms
  2026-04-06 11:17:12 /frames/cam_5.jpg?t=1775452631983 .................................................... ~ 5.53ms
  2026-04-06 11:17:12 /api/detections/latest ............................................................. ~ 506.80ms
  2026-04-06 11:17:13 /frames/cam_5.jpg?t=1775452632994 .................................................... ~ 0.54ms
  2026-04-06 11:17:13 /frames/cam_1.jpg?t=1775452633199 .................................................... ~ 3.89ms
  2026-04-06 11:17:13 /api/v1/gate/report ................................................................. ~ 63.95ms
  2026-04-06 11:17:14 /frames/cam_5.jpg?t=1775452633991 .................................................... ~ 0.79ms
  2026-04-06 11:17:13 /frames/cam_1.jpg?t=1775452634197 .................................................. ~ 678.80ms
  2026-04-06 11:17:14 /api/v1/gate/report ................................................................ ~ 517.17ms
  2026-04-06 11:17:14 /api/detections/latest ............................................................... ~ 1.45ms
  2026-04-06 11:17:15 /frames/cam_5.jpg?t=1775452634993 .................................................... ~ 0.79ms
  2026-04-06 11:17:15 /api/detections/latest ............................................................... ~ 2.66ms
  2026-04-06 11:17:15 /frames/cam_1.jpg?t=1775452635198 .................................................... ~ 6.22ms
  2026-04-06 11:17:15 /frames/cam_5.jpg?t=1775452635983 ................................................... ~ 95.38ms
  2026-04-06 11:17:15 /frames/cam_1.jpg?t=1775452636189 .................................................. ~ 616.89ms
  2026-04-06 11:17:16 /frames/cam_5.jpg?t=1775452636980 .................................................... ~ 1.69ms
  2026-04-06 11:17:17 /frames/cam_1.jpg?t=1775452637196 .................................................... ~ 2.30ms
  2026-04-06 11:17:17 /api/detections/latest ............................................................. ~ 516.88ms
  2026-04-06 11:17:18 /frames/cam_5.jpg?t=1775452637983 .................................................... ~ 0.25ms
  2026-04-06 11:17:17 /frames/cam_1.jpg?t=1775452638188 .................................................. ~ 523.31ms
  2026-04-06 11:17:18 /api/detections/latest ............................................................. ~ 514.17ms
  2026-04-06 11:17:18 /api/v1/gate/report ................................................................ ~ 514.89ms
  2026-04-06 11:17:19 /frames/cam_5.jpg?t=1775452638991 .................................................... ~ 0.30ms
  2026-04-06 11:17:19 /api/v1/gate/report ................................................................ ~ 514.31ms
  2026-04-06 11:17:19 /frames/cam_1.jpg?t=1775452639198 .................................................. ~ 525.33ms
  2026-04-06 11:17:19 /frames/cam_5.jpg?t=1775452639983 .................................................... ~ 2.74ms
  2026-04-06 11:17:19 /frames/cam_1.jpg?t=1775452640211 .................................................. ~ 527.98ms
  2026-04-06 11:17:20 /api/detections/latest ............................................................... ~ 2.93ms
  2026-04-06 11:17:21 /api/internal/cameras .............................................................. ~ 511.96ms
  2026-04-06 11:17:21 /api/detections/latest ............................................................. ~ 504.42ms
  2026-04-06 11:17:21 /frames/cam_5.jpg?t=1775452640980 ........................................................ ~ 1s
  2026-04-06 11:17:21 /frames/cam_1.jpg?t=1775452641199 .................................................. ~ 524.49ms
  2026-04-06 11:17:21 /frames/cam_5.jpg?t=1775452641986 .................................................... ~ 0.85ms
  2026-04-06 11:17:21 /frames/cam_1.jpg?t=1775452642196 .................................................. ~ 623.93ms
  2026-04-06 11:17:23 /frames/cam_5.jpg?t=1775452643031 .................................................... ~ 2.60ms
  2026-04-06 11:17:23 /frames/cam_1.jpg?t=1775452643384 .................................................... ~ 1.56ms
  2026-04-06 11:17:23 /api/v1/gate/report ...................................................................... ~ 1s
  2026-04-06 11:17:23 /api/detections/latest ................................................................... ~ 2s
  2026-04-06 11:17:25 /frames/cam_1.jpg?t=1775452644841 ........................................................ ~ 1s
  2026-04-06 11:17:25 /api/v1/gate/report ................................................................ ~ 551.52ms
  2026-04-06 11:17:25 /frames/cam_5.jpg?t=1775452643980 .................................................. ~ 560.05ms
  2026-04-06 11:17:25 /api/detections/latest ................................................................... ~ 1s
  2026-04-06 11:17:25 /frames/cam_5.jpg?t=1775452644981 ........................................................ ~ 1s
  2026-04-06 11:17:26 /frames/cam_1.jpg?t=1775452645269 .................................................. ~ 595.47ms
  2026-04-06 11:17:26 /api/detections/latest ............................................................. ~ 508.38ms
  2026-04-06 11:17:26 /frames/cam_5.jpg?t=1775452645982 .................................................. ~ 514.05ms
  2026-04-06 11:17:26 /frames/cam_1.jpg?t=1775452646199 .................................................. ~ 517.39ms
  2026-04-06 11:17:27 /api/detections/latest ............................................................... ~ 0.43ms
  2026-04-06 11:17:27 /frames/cam_5.jpg?t=1775452647011 ................................................... ~ 12.40ms
  2026-04-06 11:17:27 /frames/cam_1.jpg?t=1775452647196 .................................................... ~ 8.64ms
  2026-04-06 11:17:27 /frames/cam_5.jpg?t=1775452647982 .................................................... ~ 1.63ms
  2026-04-06 11:17:28 /frames/cam_1.jpg?t=1775452648189 ................................................... ~ 79.70ms
  2026-04-06 11:17:28 /api/v1/gate/report ...................................................................... ~ 1s
  2026-04-06 11:17:29 /api/v1/gate/report ................................................................ ~ 550.26ms
  2026-04-06 11:17:29 /api/detections/latest ................................................................... ~ 1s
  2026-04-06 11:17:28 /frames/cam_1.jpg?t=1775452649296 ........................................................ ~ 2s
  2026-04-06 11:17:29 /frames/cam_5.jpg?t=1775452648998 ........................................................ ~ 1s
  2026-04-06 11:17:31 /api/detections/latest ............................................................. ~ 515.35ms
  2026-04-06 11:17:30 /frames/cam_5.jpg?t=1775452649980 ........................................................ ~ 1s
  2026-04-06 11:17:31 /frames/cam_1.jpg?t=1775452650205 .................................................. ~ 520.29ms
  2026-04-06 11:17:31 /frames/cam_5.jpg?t=1775452650990 .................................................. ~ 523.70ms
  2026-04-06 11:17:31 /frames/cam_1.jpg?t=1775452651196 .................................................... ~ 5.78ms
  2026-04-06 11:17:31 /frames/cam_5.jpg?t=1775452651985 .................................................... ~ 2.51ms
  2026-04-06 11:17:32 /frames/cam_1.jpg?t=1775452652188 .................................................. ~ 119.96ms
  2026-04-06 11:17:32 /api/detections/latest ............................................................. ~ 513.99ms
  2026-04-06 11:17:33 /frames/cam_5.jpg?t=1775452652989 .................................................... ~ 0.55ms
  2026-04-06 11:17:32 /frames/cam_1.jpg?t=1775452653252 .................................................. ~ 528.58ms
  2026-04-06 11:17:33 /api/detections/latest ................................................................... ~ 1s
  2026-04-06 11:17:34 /api/v1/gate/report ...................................................................... ~ 1s
  2026-04-06 11:17:36 /api/detections/latest ................................................................... ~ 1s
  2026-04-06 11:17:36 /frames/cam_5.jpg?t=1775452653984 ........................................................ ~ 1s
